"SNP_rm_GWAS1_Nmiss","SNP_rm_GWAS2_Nmiss","SNP_RP_GWAS1_TOTAL","SNP_RP_GWAS1_PERC","SNP_RP_GWAS2_TOTAL","SNP_RP_GWAS2_PERC","h2_1","h2_1_se","h2_2","h2_2_se","gcov","gcov_se","rg","se","p","output_file","output_file_path","id_1","label_1","id_2","label_2"
0,0,1025614,1029876,1029867,1029876,0.0391,0.0032,0.0039,9e-04,0.0018,0.0012,0.1493,0.1059,0.159,"GCST006464_endometrial-carcinoma-2_GCST90042685_intestinal-cancer-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006464_endometrial-carcinoma-2_GCST90042685_intestinal-cancer-mother.Rout","GCST006464","endometrial-carcinoma-2","GCST90042685","intestinal-cancer-mother"
0,0,1029867,1029876,1029867,1029876,0.0047,0.0012,0.0113,0.001,0.0011,7e-04,0.1515,0.0923,0.101,"GCST90042700_breast-cancer-family-siblings_GCST90042672_lung-cancer-family-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042700_breast-cancer-family-siblings_GCST90042672_lung-cancer-family-father.Rout","GCST90042700","breast-cancer-family-siblings","GCST90042672","lung-cancer-family-father"
0,0,1019367,1029876,1025614,1029876,0.1337,0.0122,0.033,0.0036,0.004,0.0042,0.061,0.0642,0.342,"GCST010514_autism-2_GCST006464_endometrial-carcinoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST006464_endometrial-carcinoma-2.Rout","GCST010514","autism-2","GCST006464","endometrial-carcinoma-2"
0,0,1029876,1029876,1029721,1029876,0.0171,0.0013,0.3665,0.0092,6e-04,0.0019,0.008,0.0237,0.735,"GCST90012878_alzheimers-disease-family-his","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90012878_alzheimers-disease-family-history_GCST90128471-all_SCZ-PGC-2022-all.Rout","GCST90012878","alzheimers-disease-family-history","GCST90128471-all","SCZ-PGC-2022-all"
0,0,1015421,1029876,1029738,1029876,0.2865,0.0263,0.0104,9e-04,0.0012,0.0036,0.0214,0.0657,0.745,"GCST003566_multiple-sclerosis-1_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003566_multiple-sclerosis-1_GCST90435667_uterine-leiomyoma.Rout","GCST003566","multiple-sclerosis-1","GCST90435667","uterine-leiomyoma"
0,0,1027244,1029876,1029738,1029876,0.0102,9e-04,0.0607,0.0078,0.0146,0.0017,0.5866,0.0926,2.36e-10,"GCST90225527_anxiety-2_GCST009981_mdd-notrauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST009981_mdd-notrauma.Rout","GCST90225527","anxiety-2","GCST009981","mdd-notrauma"
0,0,1029767,1029876,834663,1029876,0.049,0.0119,0,0,-2e-04,0.001,-Inf,NA,NA,"GCST007511_alzheimers-late-onset-1_GCST90399736_thyroid-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST90399736_thyroid-cancer.Rout","GCST007511","alzheimers-late-onset-1","GCST90399736","thyroid-cancer"
0,0,1016803,1029876,1029867,1029876,0.0384,0.0036,0.0311,0.0022,0.0026,0.0014,0.0763,0.0403,0.0584,"GCST90027164_lateral-sclerosis-1_GCST90042843_anxiety-treatment-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90027164_lateral-sclerosis-1_GCST90042843_anxiety-treatment-1.Rout","GCST90027164","lateral-sclerosis-1","GCST90042843","anxiety-treatment-1"
0,0,1008231,1029876,1029738,1029876,0.0473,0.0087,0.0179,0.0023,-0.0037,0.0018,-0.1286,0.0629,0.0409,"GCST002245_alzheimers-late-onset-4_GCST90435594_skin-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90435594_skin-cancer.Rout","GCST002245","alzheimers-late-onset-4","GCST90435594","skin-cancer"
0,0,1029867,1029876,1029738,1029876,0.0115,0.0014,0.0169,0.0011,3e-04,6e-04,0.0234,0.0435,0.59,"GCST90041886_breast-carcinoma-2_GCST90435857_mood-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST90435857_mood-disorder.Rout","GCST90041886","breast-carcinoma-2","GCST90435857","mood-disorder"
0,280,1029867,1029876,835841,1029876,0.0088,0.0013,0.1448,0.0096,7e-04,0.0016,0.0201,0.0444,0.65,"GCST90042686_breast-cancer-family-mother_GCST90271611_epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042686_breast-cancer-family-mother_GCST90271611_epilepsy-2.Rout","GCST90042686","breast-cancer-family-mother","GCST90271611","epilepsy-2"
0,0,1027876,1029876,1029099,1029876,0.0279,0.007,0.2452,0.0082,0.0014,0.0093,0.0165,0.1123,0.883,"GCST004692_lateral-sclerosis-2_GCST90275150_autism-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004692_lateral-sclerosis-2_GCST90275150_autism-age-sex-M1.Rout","GCST004692","lateral-sclerosis-2","GCST90275150","autism-age-sex-M1"
0,280,1029867,1029876,835841,1029876,0.0107,0.0016,0.1448,0.0096,-3e-04,0.0019,-0.0077,0.048,0.873,"GCST90041833_breast-neoplasm-2_GCST90271611_epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST90271611_epilepsy-2.Rout","GCST90041833","breast-neoplasm-2","GCST90271611","epilepsy-2"
0,0,1027244,1029876,1029867,1029876,0.012,9e-04,0.0039,9e-04,8e-04,6e-04,0.1242,0.0942,0.187,"GCST90225528_anxiety-any_GCST90042685_intestinal-cancer-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90042685_intestinal-cancer-mother.Rout","GCST90225528","anxiety-any","GCST90042685","intestinal-cancer-mother"
0,0,1029867,1029876,1029335,1029876,0.0377,0.0034,0,0,0.0027,0.0029,Inf,NA,NA,"GCST90042841_anxiety-medication_GCST90428117_prostate-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042841_anxiety-medication_GCST90428117_prostate-cancer.Rout","GCST90042841","anxiety-medication","GCST90428117","prostate-cancer"
1894,321,1027561,1029876,797259,1029876,0.0084,0.0017,0.1186,0.0084,0.0014,0.0026,0.0446,0.0831,0.591,"GCST90011816_cervical-cancer-2_GCST90271619_partial-epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST90271619_partial-epilepsy-2.Rout","GCST90011816","cervical-cancer-2","GCST90271619","partial-epilepsy-2"
0,0,1027244,1029876,970963,1029876,0.0089,9e-04,0.0496,0.0209,0.0013,0.0021,0.063,0.0995,0.527,"GCST90225527_anxiety-2_GCST004749_lung-carcinoma-smokers.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST004749_lung-carcinoma-smokers.Rout","GCST90225527","anxiety-2","GCST004749","lung-carcinoma-smokers"
0,0,1029738,1029876,1029738,1029876,0.1496,0.0108,0.0201,0.002,-4e-04,0.0025,-0.0073,0.0463,0.876,"GCST009980_mdd-trauma_GCST90435594_skin-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST009980_mdd-trauma_GCST90435594_skin-cancer.Rout","GCST009980","mdd-trauma","GCST90435594","skin-cancer"
0,0,1025614,1029876,1029721,1029876,0.0391,0.0032,0.3944,0.0123,0.0054,0.0028,0.0432,0.0224,0.0535,"GCST006464_endometrial-carcinoma-2_GCST90128471-male_SCZ-PGC-2022-males.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006464_endometrial-carcinoma-2_GCST90128471-male_SCZ-PGC-2022-males.Rout","GCST006464","endometrial-carcinoma-2","GCST90128471-male","SCZ-PGC-2022-males"
0,0,1029738,1029876,1025614,1029876,0.017,0.0016,0.0723,0.0078,0.0046,0.0018,0.13,0.0561,0.0204,"GCST90435602_breast-cancer-3_GCST006465_endometrial-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST006465_endometrial-carcinoma-1.Rout","GCST90435602","breast-cancer-3","GCST006465","endometrial-carcinoma-1"
0,0,1016803,1029876,1029721,1029876,0.0384,0.0036,0.2969,0.0089,0.0066,0.0029,0.0615,0.0267,0.0213,"GCST90027164_lateral-sclerosis-1_GCST90128471-females_SCZ-PGC-2022-females.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90027164_lateral-sclerosis-1_GCST90128471-females_SCZ-PGC-2022-females.Rout","GCST90027164","lateral-sclerosis-1","GCST90128471-females","SCZ-PGC-2022-females"
0,0,1029738,1029876,1029867,1029876,0.0096,0.0011,0.0114,0.0011,4e-04,6e-04,0.0339,0.0558,0.544,"GCST90435864_anxiety-4_GCST90041833_breast-neoplasm-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435864_anxiety-4_GCST90041833_breast-neoplasm-2.Rout","GCST90435864","anxiety-4","GCST90041833","breast-neoplasm-2"
0,0,1029335,1029876,1029867,1029876,0,0,0.0108,0.0012,0.002,0.0012,Inf,NA,NA,"GCST90428116_breast-cancer-4_GCST90043874_skin-carcinoma-face.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90428116_breast-cancer-4_GCST90043874_skin-carcinoma-face.Rout","GCST90428116","breast-cancer-4","GCST90043874","skin-carcinoma-face"
0,0,971756,1029876,1029738,1029876,0.0227,0.0083,0.0043,0.0012,0.0047,0.0017,0.4747,0.2198,0.0308,"GCST004750_lung-cancer-squamous_GCST90435631_lymph-node-malignant-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004750_lung-cancer-squamous_GCST90435631_lymph-node-malignant-neoplasm.Rout","GCST004750","lung-cancer-squamous","GCST90435631","lymph-node-malignant-neoplasm"
0,304,1029099,1029876,836495,1029876,0.2728,0.0101,0.2967,0.0142,0.0126,0.0069,0.0442,0.0244,0.0701,"GCST90275147_ADHD-age-sex-M1_GCST90271612_generalised-epilepsy.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90271612_generalised-epilepsy.Rout","GCST90275147","ADHD-age-sex-M1","GCST90271612","generalised-epilepsy"
0,0,1029738,1029876,1029867,1029876,0.017,0.0016,0.0145,0.0012,0.0022,7e-04,0.1375,0.0469,0.00337,"GCST90435602_breast-cancer-3_GCST90042860_crc-benign-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST90042860_crc-benign-neoplasm.Rout","GCST90435602","breast-cancer-3","GCST90042860","crc-benign-neoplasm"
0,0,1029738,1029876,1023434,1029876,0.0101,0.001,0.113,0.008,0.005,0.0014,0.1488,0.0431,0.000556,"GCST90435863_anxiety-3_GCST90255675_crc-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST90255675_crc-cancer-1.Rout","GCST90435863","anxiety-3","GCST90255675","crc-cancer-1"
0,0,971300,1029876,1027810,1029876,0.0547,0.0126,0.2543,0.0258,0.0033,0.0079,0.0279,0.0663,0.674,"GCST004748_lung-carcinoma-1_GCST007277_TS-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004748_lung-carcinoma-1_GCST007277_TS-PGC-2019.Rout","GCST004748","lung-carcinoma-1","GCST007277","TS-PGC-2019"
0,0,1029867,1029876,1027244,1029876,0.0138,0.0011,0.0469,0.0021,0.0081,8e-04,0.3189,0.0359,6.43e-19,"GCST90042695_depression-family-sibling_GCST90129443_headache-disorder-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042695_depression-family-sibling_GCST90129443_headache-disorder-2.Rout","GCST90042695","depression-family-sibling","GCST90129443","headache-disorder-2"
0,0,1029099,1029876,1029738,1029876,0.2452,0.0082,0.0178,0.0017,-0.0011,0.0024,-0.0159,0.0367,0.664,"GCST90275150_autism-age-sex-M1_GCST90435600_breast-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275150_autism-age-sex-M1_GCST90435600_breast-cancer-1.Rout","GCST90275150","autism-age-sex-M1","GCST90435600","breast-cancer-1"
0,0,1027982,1029876,1029867,1029876,0.0763,0.0045,0.0086,0.0014,0.0047,0.0024,0.1833,0.0935,0.0498,"GCST010010_mdd-lifetime-recurrent_GCST90042872_uterine-fibroid-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010010_mdd-lifetime-recurrent_GCST90042872_uterine-fibroid-leiomyoma.Rout","GCST010010","mdd-lifetime-recurrent","GCST90042872","uterine-fibroid-leiomyoma"
0,0,1028643,1029876,1029867,1029876,0.0641,0.0021,0.01,0.0011,0.0011,8e-04,0.0436,0.0331,0.188,"GCST005902_depression-broad_GCST90043874_skin-carcinoma-face.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST005902_depression-broad_GCST90043874_skin-carcinoma-face.Rout","GCST005902","depression-broad","GCST90043874","skin-carcinoma-face"
0,0,1029867,1029876,1029099,1029876,0.0043,8e-04,0.1978,0.0063,0.0117,0.0019,0.4025,0.0741,5.53e-08,"GCST90042684_lung-cancer-family-mother_GCST90275154_mdd-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042684_lung-cancer-family-mother_GCST90275154_mdd-sex-M1.Rout","GCST90042684","lung-cancer-family-mother","GCST90275154","mdd-sex-M1"
0,0,1029867,1029876,834663,1029876,0.0107,0.0016,0,0,9e-04,3e-04,Inf,NA,NA,"GCST90041833_breast-neoplasm-2_GCST90399736_thyroid-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST90399736_thyroid-cancer.Rout","GCST90041833","breast-neoplasm-2","GCST90399736","thyroid-cancer"
0,2985,1029867,1029876,1025955,1029876,0.0267,0.0073,0.0213,0.004,-0.0048,0.0031,-0.1993,0.137,0.146,"GCST90042778_anxiety-1_GCST90011804_breast-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042778_anxiety-1_GCST90011804_breast-carcinoma-1.Rout","GCST90042778","anxiety-1","GCST90011804","breast-carcinoma-1"
0,0,1029099,1029876,1029867,1029876,0.1978,0.0063,0.0085,0.001,-0.0016,0.0016,-0.0396,0.0396,0.317,"GCST90275154_mdd-sex-M1_GCST90042670_prostate-cancer-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275154_mdd-sex-M1_GCST90042670_prostate-cancer-father.Rout","GCST90275154","mdd-sex-M1","GCST90042670","prostate-cancer-father"
0,0,1029099,1029876,1029721,1029876,0.3631,0.0098,0.2969,0.0089,0.029,0.005,0.0882,0.0156,1.65e-08,"GCST90275147_ADHD-age-sex-M1_GCST90128471-females_SCZ-PGC-2022-females.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90128471-females_SCZ-PGC-2022-females.Rout","GCST90275147","ADHD-age-sex-M1","GCST90128471-females","SCZ-PGC-2022-females"
0,0,1029099,1029876,1027179,1029876,0.3631,0.0098,0.0342,0.0025,-0.0024,0.0024,-0.0217,0.0215,0.314,"GCST90275147_ADHD-age-sex-M1_GCST90013410_bcc-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90013410_bcc-1.Rout","GCST90275147","ADHD-age-sex-M1","GCST90013410","bcc-1"
716,0,413142,1029876,1029099,1029876,0,0,0.1589,0.0106,-0.0125,0.0081,-Inf,NA,NA,"GCST001198_multiple-sclerosis-2_GCST90275158_schizophrenia-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001198_multiple-sclerosis-2_GCST90275158_schizophrenia-M1.Rout","GCST001198","multiple-sclerosis-2","GCST90275158","schizophrenia-M1"
0,0,1029738,1029876,907187,1029876,0.0147,0.0019,0.0437,0.006,0.0023,0.001,0.0894,0.0418,0.0324,"GCST90435600_breast-cancer-1_GCST90137411_bcc-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435600_breast-cancer-1_GCST90137411_bcc-2.Rout","GCST90435600","breast-cancer-1","GCST90137411","bcc-2"
0,0,1000963,1029876,1027810,1029876,0.194,0.0074,0.2293,0.0253,0.0233,0.0088,0.1107,0.0425,0.00915,"GCST008465_ANN-PGC-2019_GCST007277_TS-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST008465_ANN-PGC-2019_GCST007277_TS-PGC-2019.Rout","GCST008465","ANN-PGC-2019","GCST007277","TS-PGC-2019"
0,0,1029867,1029876,1029738,1029876,0.0085,0.001,0.0048,0.001,0.0023,6e-04,0.3637,0.1013,0.000332,"GCST90042686_breast-cancer-family-mother_GCST90436510_uterine-polyp-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042686_breast-cancer-family-mother_GCST90436510_uterine-polyp-1.Rout","GCST90042686","breast-cancer-family-mother","GCST90436510","uterine-polyp-1"
304,0,836495,1029876,834663,1029876,0.2967,0.0142,0,0,-3.56e-05,9e-04,-Inf,NA,NA,"GCST90271612_generalised-epilepsy_GCST90399736_thyroid-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271612_generalised-epilepsy_GCST90399736_thyroid-cancer.Rout","GCST90271612","generalised-epilepsy","GCST90399736","thyroid-cancer"
2336,0,1026422,1029876,1029099,1029876,0.0249,0.0046,0.1589,0.0106,0.0019,0.0036,0.0307,0.0574,0.593,"GCST90011808_prostate-cancer-3_GCST90275158_schizophrenia-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011808_prostate-cancer-3_GCST90275158_schizophrenia-M1.Rout","GCST90011808","prostate-cancer-3","GCST90275158","schizophrenia-M1"
0,0,1027244,1029876,907187,1029876,0.01,9e-04,0.0592,0.005,0.0034,9e-04,0.1404,0.039,0.000321,"GCST90225529_anxiety-others_GCST90137412_squamous-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225529_anxiety-others_GCST90137412_squamous-carcinoma.Rout","GCST90225529","anxiety-others","GCST90137412","squamous-carcinoma"
0,0,1029099,1029876,1029867,1029876,0.2492,0.0072,0.0045,0.0012,0.0031,0.0019,0.0917,0.0594,0.123,"GCST90275151_autism-sex-M1_GCST90042698_lung-cancer-family-sibling.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST90042698_lung-cancer-family-sibling.Rout","GCST90275151","autism-sex-M1","GCST90042698","lung-cancer-family-sibling"
0,0,1029867,1029876,1029738,1029876,0.0113,0.001,0.1496,0.0108,0.0101,0.0024,0.2454,0.0578,2.18e-05,"GCST90042672_lung-cancer-family-father_GCST009980_mdd-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042672_lung-cancer-family-father_GCST009980_mdd-trauma.Rout","GCST90042672","lung-cancer-family-father","GCST009980","mdd-trauma"
0,0,1029767,1029876,1029099,1029876,0.0475,0.015,0.3631,0.0098,0.008,0.0043,0.0612,0.0381,0.108,"GCST007511_alzheimers-late-onset-1_GCST90275147_ADHD-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST90275147_ADHD-age-sex-M1.Rout","GCST007511","alzheimers-late-onset-1","GCST90275147","ADHD-age-sex-M1"
1894,0,1027561,1029876,1029876,1029876,0.0084,0.0017,0.0257,0.0027,-0.002,0.0013,-0.1362,0.0897,0.129,"GCST90011816_cervical-cancer-2_GCST009158_uterine-fibroid-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST009158_uterine-fibroid-1.Rout","GCST90011816","cervical-cancer-2","GCST009158","uterine-fibroid-1"
0,0,971300,1029876,1027244,1029876,0.0547,0.0126,0.04,0.0024,-0.001,0.0029,-0.0206,0.0644,0.749,"GCST004748_lung-carcinoma-1_GCST90129450_migraine-disorder-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004748_lung-carcinoma-1_GCST90129450_migraine-disorder-1.Rout","GCST004748","lung-carcinoma-1","GCST90129450","migraine-disorder-1"
0,0,1029867,1029876,1029867,1029876,0.0228,0.0038,0.023,0.0025,-2e-04,0.0016,-0.0089,0.0678,0.895,"GCST90042786_depression-trauma_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042786_depression-trauma_GCST90041853_prostate-cancer-5.Rout","GCST90042786","depression-trauma","GCST90041853","prostate-cancer-5"
2985,0,1025955,1029876,1029770,1029876,0.0213,0.004,0.0142,0.0012,0.0021,8e-04,0.1227,0.0447,0.00604,"GCST90011804_breast-carcinoma-1_GCST90320057_renal-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011804_breast-carcinoma-1_GCST90320057_renal-carcinoma.Rout","GCST90011804","breast-carcinoma-1","GCST90320057","renal-carcinoma"
0,0,1029867,1029876,1025614,1029876,0.0311,0.0022,0.0723,0.0078,-0.003,0.0024,-0.064,0.0512,0.211,"GCST90042843_anxiety-treatment-1_GCST006465_endometrial-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042843_anxiety-treatment-1_GCST006465_endometrial-carcinoma-1.Rout","GCST90042843","anxiety-treatment-1","GCST006465","endometrial-carcinoma-1"
0,0,1029867,1029876,1029738,1029876,0.0114,0.0011,0.1496,0.0108,0.0019,0.0029,0.0461,0.0709,0.516,"GCST90041833_breast-neoplasm-2_GCST009980_mdd-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST009980_mdd-trauma.Rout","GCST90041833","breast-neoplasm-2","GCST009980","mdd-trauma"
0,336,1019367,1029876,836400,1029876,0.1337,0.0122,0.1216,0.0106,-0.0085,0.0056,-0.0664,0.044,0.132,"GCST010514_autism-2_GCST90271613_partial-epilepsy-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST90271613_partial-epilepsy-1.Rout","GCST010514","autism-2","GCST90271613","partial-epilepsy-1"
0,0,1027244,1029876,1029738,1029876,0.012,9e-04,0.0207,0.0018,4e-04,6e-04,0.0277,0.0365,0.449,"GCST90225528_anxiety-any_GCST90435597_skin-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90435597_skin-neoplasm.Rout","GCST90225528","anxiety-any","GCST90435597","skin-neoplasm"
0,0,1029767,1029876,1016163,1029876,0.0475,0.015,0.0201,0.0021,-7e-04,0.0021,-0.0227,0.0685,0.741,"GCST007511_alzheimers-late-onset-1_GCST90239856_uterine-leiomyoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST90239856_uterine-leiomyoma-2.Rout","GCST007511","alzheimers-late-onset-1","GCST90239856","uterine-leiomyoma-2"
0,0,1027244,1029876,1015421,1029876,0.0115,8e-04,0.2865,0.0263,0.0101,0.0031,0.1754,0.0544,0.00127,"GCST90225529_anxiety-others_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225529_anxiety-others_GCST003566_multiple-sclerosis-1.Rout","GCST90225529","anxiety-others","GCST003566","multiple-sclerosis-1"
1894,0,1027561,1029876,1029099,1029876,0.0084,0.0017,0.1589,0.0106,0.0153,0.0034,0.4174,0.1046,6.55e-05,"GCST90011816_cervical-cancer-2_GCST90275158_schizophrenia-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST90275158_schizophrenia-M1.Rout","GCST90011816","cervical-cancer-2","GCST90275158","schizophrenia-M1"
0,0,1006053,1029876,971300,1029876,0.1011,0.0036,0.0547,0.0126,0.0295,0.003,0.3965,0.075,1.25e-07,"PGC-ADHD-2022_ADHD-PGC-2022_GCST004748_lung-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST004748_lung-carcinoma-1.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST004748","lung-carcinoma-1"
0,0,1029738,1029876,1029099,1029876,0.0607,0.0078,0.2424,0.0091,0.0402,0.004,0.3316,0.0406,3.27e-16,"GCST009981_mdd-notrauma_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST009981_mdd-notrauma_GCST90275157_schizo-sex-M1.Rout","GCST009981","mdd-notrauma","GCST90275157","schizo-sex-M1"
911853,0,24750,1029876,1027179,1029876,1,0,0.0358,0.0031,9.08e-07,1.29e-06,4.8e-06,6.82e-06,0.481,"GCST001241_BIP-PGC-2011_GCST90013410_bcc-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST001241_BIP-PGC-2011_GCST90013410_bcc-1.Rout","GCST001241","BIP-PGC-2011","GCST90013410","bcc-1"
0,0,1029867,1029876,1029738,1029876,0.021,0.0027,0.0178,0.0017,3e-04,0.0013,0.0166,0.0652,0.799,"GCST90042844_anxiety-treatment-2_GCST90435600_breast-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042844_anxiety-treatment-2_GCST90435600_breast-cancer-1.Rout","GCST90042844","anxiety-treatment-2","GCST90435600","breast-cancer-1"
0,0,1029099,1029876,1029867,1029876,0.3631,0.0098,0.0114,0.0011,2e-04,0.0018,0.0031,0.0285,0.912,"GCST90275147_ADHD-age-sex-M1_GCST90041833_breast-neoplasm-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275147_ADHD-age-sex-M1_GCST90041833_breast-neoplasm-2.Rout","GCST90275147","ADHD-age-sex-M1","GCST90041833","breast-neoplasm-2"
0,0,1029035,1029876,970963,1029876,0.0384,0.0026,0.0496,0.0209,0.0133,0.0038,0.304,0.121,0.0119,"GCST003769_depression-symp","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003769_depression-symptoms_GCST004749_lung-carcinoma-smokers.Rout","GCST003769","depression-symptoms","GCST004749","lung-carcinoma-smokers"
0,0,1027244,1029876,1029867,1029876,0.012,9e-04,0.0311,0.0022,0.0161,9e-04,0.8365,0.0614,2.93e-42,"GCST90225528_anxiety-any_GCST90042843_anxiety-treatment-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90042843_anxiety-treatment-1.Rout","GCST90225528","anxiety-any","GCST90042843","anxiety-treatment-1"
0,0,1029738,1029876,907187,1029876,0.008,0.0013,0.0592,0.005,0.0057,0.0013,0.2604,0.0616,2.39e-05,"GCST90435863_anxiety-3_GCST90137412_squamous-carcinoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435863_anxiety-3_GCST90137412_squamous-carcinoma.Rout","GCST90435863","anxiety-3","GCST90137412","squamous-carcinoma"
